,time,id,mood,activity,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,call,screen,sms,circumplex.arousal,circumplex.valence
197,2014-04-03,AS14.06,0.7,0.2817285407192504,0.19624713931679064,0.14411174797807913,1.1102230246251566e-17,0.0908931359819288,0.008173186477769202,0.014522072638117098,0.09186435137239206,0.014371241457173856,5.551115123125783e-18,0.07096774193548383,0.38840542054863914,0.047058823529411736,0.4599000000000001,0.5330112721417068
198,2014-04-04,AS14.06,0.6666666666666665,0.27143787930485874,0.22966808726945845,0.13503272635891703,1.1102230246251566e-17,0.07150620896843893,0.008173186477769202,0.014375764643600658,0.09868168873825593,0.055723922841399695,5.551115123125783e-18,0.06451612903225803,0.3995094985487411,0.0,0.43990000000000007,0.4943639291465377
199,2014-04-05,AS14.06,0.6666666666666665,0.2966023191755668,0.22044479957782886,0.11502103137728123,1.1102230246251566e-17,0.07150620896843893,0.0070168008851824405,0.016151764319797257,0.09544249232524323,0.06479362009243493,5.551115123125783e-18,0.07096774193548383,0.3711337644111452,0.0,0.4299000000000001,0.5201288244766504
200,2014-04-06,AS14.06,0.6666666666666665,0.23814010934558824,0.18804994333309435,0.109272271514443,1.1102230246251566e-17,0.04683550003332152,0.0070168008851824405,0.017250037193263935,0.10130698520417081,0.06479362009243493,5.551115123125783e-18,0.05806451612903222,0.3466830615806867,0.0,0.37990000000000007,0.4975845410628018
201,2014-04-07,AS14.06,0.5333333333333332,0.25051469444077296,0.17290750846021485,0.08940896467585274,1.1102230246251566e-17,0.04683550003332152,0.0,0.01641164121265212,0.09683184680111409,0.06595514457243676,5.551115123125783e-18,0.05161290322580642,0.3130409050506402,0.0,0.3799000000000001,0.4718196457326891
202,2014-04-08,AS14.06,0.5999999999999999,0.23970165087851827,0.17278305997134966,0.10273374464669785,1.1102230246251566e-17,0.06470477982119023,0.00726121244655434,0.01676841482545562,0.09398863969371064,0.05356426180981546,5.551115123125783e-18,0.06451612903225803,0.3090814758694837,0.011764705882352917,0.37,0.44605475040257636
203,2014-04-09,AS14.06,0.7333333333333334,0.2260083305499248,0.1897968566401736,0.13530582903479388,1.1102230246251566e-17,0.01812658152401852,0.0179722783255835,0.017816065903151296,0.09293694900762409,0.030976638534817053,5.551115123125783e-18,0.07096774193548383,0.3053950865495697,0.011764705882352917,0.4099000000000001,0.4847020933977454
204,2014-04-10,AS14.06,0.7666666666666666,0.21683877950439587,0.2188584852328433,0.1444898664283783,1.1102230246251566e-17,0.01838623275663534,0.0179722783255835,0.01649743195079812,0.09776447594550211,0.08942539610565171,5.551115123125783e-18,0.06451612903225803,0.3460863249073525,0.05882352941176468,0.41990000000000005,0.4847020933977454
205,2014-04-11,AS14.06,0.7999999999999998,0.2694208411062296,0.24727385140008634,0.1683175163797813,1.1102230246251566e-17,0.01838623275663534,0.02175950206562424,0.015666574215860898,0.0997529350673312,0.09705824960769274,5.551115123125783e-18,0.05806451612903224,0.36885172438282904,0.05882352941176468,0.4599000000000001,0.5233494363929145
206,2014-04-12,AS14.06,0.8333333333333333,0.2717658432057992,0.21042948188823196,0.17588145303316577,1.1102230246251566e-17,0.02896326402339624,0.02175950206562424,0.018276678024766978,0.09089896734131298,0.09959227815615627,5.551115123125783e-18,0.03870967741935481,0.35113420885236124,0.05882352941176468,0.5098000000000001,0.5877616747181964
207,2014-04-13,AS14.06,0.6111111111111112,0.30591936644870876,0.2102430512661495,0.15904529941282752,1.1102230246251566e-17,0.01083668249937772,0.014498289619069899,0.01796744928293068,0.09589589164204794,0.12997962887493017,5.551115123125783e-18,0.025806451612903198,0.35370429284994287,0.047058823529411736,0.4448000000000002,0.6092324208266237
